"10","A","2009-10-04","65235"
"10","C","2009-10-04","148061"
"10","O","2009-10-04","76196"
"10","A","2009-10-11","76139"
"10","C","2009-10-11","159002"
"10","O","2009-10-11","83922"
"10","A","2009-10-18","92794"
"10","C","2009-10-18","185994"
"10","O","2009-10-18","96520"
"10","A","2009-10-25","91446"
"10","C","2009-10-25","164606"
"10","O","2009-10-25","94981"
"10","A","2009-11-01","86640"
"10","C","2009-11-01","139732"
"10","O","2009-11-01","91880"
"10","A","2009-11-08","72628"
"10","C","2009-11-08","99607"
"10","O","2009-11-08","79604"
"10","A","2009-11-15","56625"
"10","C","2009-11-15","73423"
"10","O","2009-11-15","68442"
"10","A","2009-11-22","33097"
"10","C","2009-11-22","39154"
"10","O","2009-11-22","48392"
"10","A","2009-11-29","39569"
"10","C","2009-11-29","42740"
"10","O","2009-11-29","55442"
"10","A","2009-12-06","30508"
"10","C","2009-12-06","39201"
"10","O","2009-12-06","49391"
"10","A","2009-12-13","28147"
"10","C","2009-12-13","36152"
"10","O","2009-12-13","49392"
"10","A","2009-12-20","19905"
"10","C","2009-12-20","21754"
"10","O","2009-12-20","37719"
"10","A","2009-12-27","21619"
"10","C","2009-12-27","17229"
"10","O","2009-12-27","39132"
"10","A","2010-01-03","26623"
"10","C","2010-01-03","24976"
"10","O","2010-01-03","43497"
"10","A","2010-01-10","22443"
"10","C","2010-01-10","29008"
"10","O","2010-01-10","42111"
"10","A","2010-01-17","21550"
"10","C","2010-01-17","31150"
"10","O","2010-01-17","44345"
"10","A","2010-01-24","20385"
"10","C","2010-01-24","34043"
"10","O","2010-01-24","45422"
"10","A","2010-01-31","21079"
"10","C","2010-01-31","35303"
"10","O","2010-01-31","46549"
"10","A","2010-02-07","19345"
"10","C","2010-02-07","31335"
"10","O","2010-02-07","42138"
"10","A","2010-02-14","20455"
"10","C","2010-02-14","28877"
"10","O","2010-02-14","41437"
"10","A","2010-02-21","20601"
"10","C","2010-02-21","31146"
"10","O","2010-02-21","40207"
"10","A","2010-02-28","20675"
"10","C","2010-02-28","32248"
"10","O","2010-02-28","40283"
"10","A","2010-03-07","19780"
"10","C","2010-03-07","31064"
"10","O","2010-03-07","39723"
"10","A","2010-03-14","17537"
"10","C","2010-03-14","27321"
"10","O","2010-03-14","36893"
"10","A","2010-03-21","15758"
"10","C","2010-03-21","24713"
"10","O","2010-03-21","34836"
"10","A","2010-03-28","14070"
"10","C","2010-03-28","19718"
"10","O","2010-03-28","31685"
"10","A","2010-04-04","14148"
"10","C","2010-04-04","18817"
"10","O","2010-04-04","34372"
"10","A","2010-04-11","14937"
"10","C","2010-04-11","23786"
"10","O","2010-04-11","37743"
"10","A","2010-04-18","15813"
"10","C","2010-04-18","28667"
"10","O","2010-04-18","41944"
"10","A","2010-04-25","15477"
"10","C","2010-04-25","30716"
"10","O","2010-04-25","43143"
"10","A","2010-05-02","14992"
"10","C","2010-05-02","30131"
"10","O","2010-05-02","44585"
"10","A","2010-05-09","15173"
"10","C","2010-05-09","29964"
"10","O","2010-05-09","43583"
"10","A","2010-05-16","15439"
"10","C","2010-05-16","31049"
"10","O","2010-05-16","45386"
"10","A","2010-05-23","14452"
"10","C","2010-05-23","29387"
"10","O","2010-05-23","45461"
