"7","A","2006-10-08","5988"
"7","C","2006-10-08","9220"
"7","O","2006-10-08","13767"
"7","A","2006-10-15","6499"
"7","C","2006-10-15","10101"
"7","O","2006-10-15","14126"
"7","A","2006-10-22","6468"
"7","C","2006-10-22","10502"
"7","O","2006-10-22","14334"
"7","A","2006-10-29","7105"
"7","C","2006-10-29","11303"
"7","O","2006-10-29","15137"
"7","A","2006-11-05","7404"
"7","C","2006-11-05","12394"
"7","O","2006-11-05","15853"
"7","A","2006-11-12","7785"
"7","C","2006-11-12","13178"
"7","O","2006-11-12","16290"
"7","A","2006-11-19","5927"
"7","C","2006-11-19","9335"
"7","O","2006-11-19","13295"
"7","A","2006-11-26","9284"
"7","C","2006-11-26","13952"
"7","O","2006-11-26","17815"
"7","A","2006-12-03","9117"
"7","C","2006-12-03","15447"
"7","O","2006-12-03","17410"
"7","A","2006-12-10","10324"
"7","C","2006-12-10","22297"
"7","O","2006-12-10","20371"
"7","A","2006-12-17","11291"
"7","C","2006-12-17","22241"
"7","O","2006-12-17","22505"
"7","A","2006-12-24","10404"
"7","C","2006-12-24","11605"
"7","O","2006-12-24","18500"
"7","A","2006-12-31","11496"
"7","C","2006-12-31","10967"
"7","O","2006-12-31","17638"
"7","A","2007-01-07","10954"
"7","C","2007-01-07","15270"
"7","O","2007-01-07","17961"
"7","A","2007-01-14","10082"
"7","C","2007-01-14","17517"
"7","O","2007-01-14","17600"
"7","A","2007-01-21","11867"
"7","C","2007-01-21","25427"
"7","O","2007-01-21","19592"
"7","A","2007-01-28","13880"
"7","C","2007-01-28","32619"
"7","O","2007-01-28","22111"
"7","A","2007-02-04","17532"
"7","C","2007-02-04","39059"
"7","O","2007-02-04","25926"
"7","A","2007-02-11","18188"
"7","C","2007-02-11","38842"
"7","O","2007-02-11","26688"
"7","A","2007-02-18","19718"
"7","C","2007-02-18","37390"
"7","O","2007-02-18","27704"
"7","A","2007-02-25","18736"
"7","C","2007-02-25","33283"
"7","O","2007-02-25","26433"
"7","A","2007-03-04","17849"
"7","C","2007-03-04","31480"
"7","O","2007-03-04","25996"
"7","A","2007-03-11","16280"
"7","C","2007-03-11","27295"
"7","O","2007-03-11","24264"
"7","A","2007-03-18","14052"
"7","C","2007-03-18","21889"
"7","O","2007-03-18","21704"
"7","A","2007-03-25","11116"
"7","C","2007-03-25","17463"
"7","O","2007-03-25","19099"
"7","A","2007-04-01","8931"
"7","C","2007-04-01","11651"
"7","O","2007-04-01","17034"
"7","A","2007-04-08","8635"
"7","C","2007-04-08","10838"
"7","O","2007-04-08","16352"
"7","A","2007-04-15","7896"
"7","C","2007-04-15","11054"
"7","O","2007-04-15","15758"
"7","A","2007-04-22","6913"
"7","C","2007-04-22","10807"
"7","O","2007-04-22","15084"
"7","A","2007-04-29","6159"
"7","C","2007-04-29","10496"
"7","O","2007-04-29","14457"
"7","A","2007-05-06","5570"
"7","C","2007-05-06","9744"
"7","O","2007-05-06","13793"
"7","A","2007-05-13","5516"
"7","C","2007-05-13","9681"
"7","O","2007-05-13","13851"
"7","A","2007-05-20","5387"
"7","C","2007-05-20","9004"
"7","O","2007-05-20","13990"
