"2","A","2001-10-07","4288"
"2","C","2001-10-07","5334"
"2","O","2001-10-07","7623"
"2","A","2001-10-14","4828"
"2","C","2001-10-14","5690"
"2","O","2001-10-14","8119"
"2","A","2001-10-21","5188"
"2","C","2001-10-21","5844"
"2","O","2001-10-21","8103"
"2","A","2001-10-28","5496"
"2","C","2001-10-28","6078"
"2","O","2001-10-28","8453"
"2","A","2001-11-04","5480"
"2","C","2001-11-04","6288"
"2","O","2001-11-04","8541"
"2","A","2001-11-11","5253"
"2","C","2001-11-11","6130"
"2","O","2001-11-11","8262"
"2","A","2001-11-18","3552"
"2","C","2001-11-18","4091"
"2","O","2001-11-18","6369"
"2","A","2001-11-25","5243"
"2","C","2001-11-25","5659"
"2","O","2001-11-25","7757"
"2","A","2001-12-02","4844"
"2","C","2001-12-02","6111"
"2","O","2001-12-02","7961"
"2","A","2001-12-09","4857"
"2","C","2001-12-09","6465"
"2","O","2001-12-09","8273"
"2","A","2001-12-16","5227"
"2","C","2001-12-16","6111"
"2","O","2001-12-16","9073"
"2","A","2001-12-23","4663"
"2","C","2001-12-23","3810"
"2","O","2001-12-23","7818"
"2","A","2001-12-30","5758"
"2","C","2001-12-30","4109"
"2","O","2001-12-30","8305"
"2","A","2002-01-06","7712"
"2","C","2002-01-06","7048"
"2","O","2002-01-06","10452"
"2","A","2002-01-13","8694"
"2","C","2002-01-13","11105"
"2","O","2002-01-13","13248"
"2","A","2002-01-20","11530"
"2","C","2002-01-20","13925"
"2","O","2002-01-20","16113"
"2","A","2002-01-27","13054"
"2","C","2002-01-27","15491"
"2","O","2002-01-27","17575"
"2","A","2002-02-03","13542"
"2","C","2002-02-03","15589"
"2","O","2002-02-03","18016"
"2","A","2002-02-10","14847"
"2","C","2002-02-10","16363"
"2","O","2002-02-10","19247"
"2","A","2002-02-17","15326"
"2","C","2002-02-17","15222"
"2","O","2002-02-17","19124"
"2","A","2002-02-24","13061"
"2","C","2002-02-24","14236"
"2","O","2002-02-24","16748"
"2","A","2002-03-03","11060"
"2","C","2002-03-03","14620"
"2","O","2002-03-03","14645"
"2","A","2002-03-10","8937"
"2","C","2002-03-10","15181"
"2","O","2002-03-10","12622"
"2","A","2002-03-17","7201"
"2","C","2002-03-17","14232"
"2","O","2002-03-17","10722"
"2","A","2002-03-24","5806"
"2","C","2002-03-24","12806"
"2","O","2002-03-24","9528"
"2","A","2002-03-31","5289"
"2","C","2002-03-31","9393"
"2","O","2002-03-31","9237"
"2","A","2002-04-07","4694"
"2","C","2002-04-07","8837"
"2","O","2002-04-07","8351"
"2","A","2002-04-14","3794"
"2","C","2002-04-14","8212"
"2","O","2002-04-14","7878"
"2","A","2002-04-21","3490"
"2","C","2002-04-21","7737"
"2","O","2002-04-21","7648"
"2","A","2002-04-28","3561"
"2","C","2002-04-28","7489"
"2","O","2002-04-28","7609"
"2","A","2002-05-05","3312"
"2","C","2002-05-05","7221"
"2","O","2002-05-05","7878"
"2","A","2002-05-12","3386"
"2","C","2002-05-12","6601"
"2","O","2002-05-12","7989"
"2","A","2002-05-19","3290"
"2","C","2002-05-19","5548"
"2","O","2002-05-19","7706"
