"3","A","2002-10-06","4126"
"3","C","2002-10-06","5108"
"3","O","2002-10-06","7753"
"3","A","2002-10-13","3949"
"3","C","2002-10-13","4739"
"3","O","2002-10-13","7018"
"3","A","2002-10-20","4731"
"3","C","2002-10-20","6064"
"3","O","2002-10-20","8513"
"3","A","2002-10-27","4883"
"3","C","2002-10-27","6098"
"3","O","2002-10-27","8785"
"3","A","2002-11-03","5439"
"3","C","2002-11-03","7113"
"3","O","2002-11-03","9350"
"3","A","2002-11-10","5380"
"3","C","2002-11-10","7066"
"3","O","2002-11-10","9244"
"3","A","2002-11-17","5377"
"3","C","2002-11-17","7580"
"3","O","2002-11-17","9283"
"3","A","2002-11-24","4016"
"3","C","2002-11-24","5377"
"3","O","2002-11-24","7671"
"3","A","2002-12-01","5997"
"3","C","2002-12-01","7282"
"3","O","2002-12-01","9494"
"3","A","2002-12-08","5866"
"3","C","2002-12-08","9287"
"3","O","2002-12-08","9232"
"3","A","2002-12-15","6088"
"3","C","2002-12-15","11575"
"3","O","2002-12-15","9620"
"3","A","2002-12-22","5353"
"3","C","2002-12-22","8200"
"3","O","2002-12-22","9538"
"3","A","2002-12-29","7464"
"3","C","2002-12-29","6394"
"3","O","2002-12-29","11117"
"3","A","2003-01-05","8738"
"3","C","2003-01-05","9044"
"3","O","2003-01-05","11953"
"3","A","2003-01-12","7570"
"3","C","2003-01-12","13903"
"3","O","2003-01-12","11892"
"3","A","2003-01-19","8182"
"3","C","2003-01-19","20236"
"3","O","2003-01-19","12858"
"3","A","2003-01-26","10105"
"3","C","2003-01-26","30963"
"3","O","2003-01-26","15404"
"3","A","2003-02-02","11308"
"3","C","2003-02-02","36625"
"3","O","2003-02-02","17633"
"3","A","2003-02-09","12555"
"3","C","2003-02-09","34375"
"3","O","2003-02-09","18296"
"3","A","2003-02-16","11063"
"3","C","2003-02-16","25950"
"3","O","2003-02-16","16904"
"3","A","2003-02-23","10895"
"3","C","2003-02-23","21182"
"3","O","2003-02-23","15679"
"3","A","2003-03-02","9488"
"3","C","2003-03-02","17520"
"3","O","2003-03-02","15037"
"3","A","2003-03-09","8119"
"3","C","2003-03-09","13864"
"3","O","2003-03-09","12892"
"3","A","2003-03-16","7770"
"3","C","2003-03-16","11786"
"3","O","2003-03-16","12245"
"3","A","2003-03-23","6552"
"3","C","2003-03-23","10043"
"3","O","2003-03-23","11683"
"3","A","2003-03-30","6257"
"3","C","2003-03-30","8663"
"3","O","2003-03-30","11068"
"3","A","2003-04-06","5973"
"3","C","2003-04-06","7963"
"3","O","2003-04-06","10251"
"3","A","2003-04-13","4950"
"3","C","2003-04-13","6375"
"3","O","2003-04-13","9830"
"3","A","2003-04-20","5318"
"3","C","2003-04-20","6032"
"3","O","2003-04-20","9670"
"3","A","2003-04-27","4717"
"3","C","2003-04-27","6023"
"3","O","2003-04-27","9765"
"3","A","2003-05-04","4221"
"3","C","2003-05-04","5873"
"3","O","2003-05-04","9618"
"3","A","2003-05-11","4128"
"3","C","2003-05-11","6005"
"3","O","2003-05-11","9212"
"3","A","2003-05-18","3977"
"3","C","2003-05-18","5814"
"3","O","2003-05-18","9492"
