"7","70+ YEARS","2000-12-31","52","130","25299540.0000","0.0514"
"7","70+ YEARS","2001-01-07","1","133","25299540.0000","0.0526"
"7","70+ YEARS","2001-01-14","2","113","25299540.0000","0.0447"
"7","70+ YEARS","2001-01-21","3","142","25299540.0000","0.0561"
"7","70+ YEARS","2001-01-28","4","185","25299540.0000","0.0731"
"7","70+ YEARS","2001-02-04","5","187","25299540.0000","0.0739"
"7","70+ YEARS","2001-02-11","6","162","25299540.0000","0.0640"
"7","70+ YEARS","2001-02-18","7","158","25299540.0000","0.0625"
"7","70+ YEARS","2001-02-25","8","153","25299540.0000","0.0605"
"7","70+ YEARS","2001-03-04","9","131","25299540.0000","0.0518"
"7","70+ YEARS","2001-03-11","10","111","25299540.0000","0.0439"
"7","70+ YEARS","2001-03-18","11","109","25299540.0000","0.0431"
"7","70+ YEARS","2001-03-25","12","119","25299540.0000","0.0470"
"7","70+ YEARS","2001-04-01","13","93","25299540.0000","0.0368"
"7","70+ YEARS","2001-04-08","14","78","25299540.0000","0.0308"
"7","70+ YEARS","2001-04-15","15","110","25299540.0000","0.0435"
"7","70+ YEARS","2001-04-22","16","92","25299540.0000","0.0364"
"7","70+ YEARS","2001-04-29","17","90","25299540.0000","0.0356"
"7","70+ YEARS","2001-05-06","18","91","25299540.0000","0.0360"
"7","70+ YEARS","2001-05-13","19","110","25299540.0000","0.0435"
"7","70+ YEARS","2001-05-20","20","75","25299540.0000","0.0296"
"7","70+ YEARS","2001-05-27","21","72","25299540.0000","0.0285"
"7","70+ YEARS","2001-06-03","22","93","25299540.0000","0.0368"
"7","70+ YEARS","2001-06-10","23","103","25299540.0000","0.0407"
"7","70+ YEARS","2001-06-17","24","91","25299540.0000","0.0360"
"7","70+ YEARS","2001-06-24","25","64","25299540.0000","0.0253"
"7","70+ YEARS","2001-07-01","26","56","25299540.0000","0.0221"
"7","70+ YEARS","2001-07-08","27","61","25299540.0000","0.0241"
"7","70+ YEARS","2001-07-15","28","80","25299540.0000","0.0316"
"7","70+ YEARS","2001-07-22","29","66","25299540.0000","0.0261"
"7","70+ YEARS","2001-07-29","30","86","25299540.0000","0.0340"
"7","70+ YEARS","2001-08-05","31","63","25299540.0000","0.0249"
"7","70+ YEARS","2001-08-12","32","75","25299540.0000","0.0296"
"7","70+ YEARS","2001-08-19","33","105","25299540.0000","0.0415"
"7","70+ YEARS","2001-08-26","34","76","25299540.0000","0.0300"
"7","70+ YEARS","2001-09-02","35","66","25299540.0000","0.0261"
"7","70+ YEARS","2001-09-09","36","46","25299540.0000","0.0182"
"7","70+ YEARS","2001-09-16","37","96","25299540.0000","0.0379"
"7","70+ YEARS","2001-09-23","38","119","25299540.0000","0.0470"
"7","70+ YEARS","2001-09-30","39","119","25299540.0000","0.0470"
"7","70+ YEARS","2001-10-07","40","112","25299540.0000","0.0443"
"7","70+ YEARS","2001-10-14","41","110","25299540.0000","0.0435"
"7","70+ YEARS","2001-10-21","42","99","25299540.0000","0.0391"
"7","70+ YEARS","2001-10-28","43","108","25299540.0000","0.0427"
"7","70+ YEARS","2001-11-04","44","122","25299540.0000","0.0482"
"7","70+ YEARS","2001-11-11","45","100","25299540.0000","0.0395"
"7","70+ YEARS","2001-11-18","46","115","25299540.0000","0.0455"
"7","70+ YEARS","2001-11-25","47","115","25299540.0000","0.0455"
"7","70+ YEARS","2001-12-02","48","135","25299540.0000","0.0534"
"7","70+ YEARS","2001-12-09","49","143","25299540.0000","0.0565"
"7","70+ YEARS","2001-12-16","50","145","25299540.0000","0.0573"
"7","70+ YEARS","2001-12-23","51","137","25299540.0000","0.0542"
"7","70+ YEARS","2001-12-30","52","246","25299540.0000","0.0972"
"7","70+ YEARS","2002-01-06","1","275","25299540.0000","0.1087"
"7","70+ YEARS","2002-01-13","2","249","25299540.0000","0.0984"
"7","70+ YEARS","2002-01-20","3","299","25299540.0000","0.1182"
"7","70+ YEARS","2002-01-27","4","383","25299540.0000","0.1514"
"7","70+ YEARS","2002-02-03","5","503","25299540.0000","0.1988"
"7","70+ YEARS","2002-02-10","6","440","25299540.0000","0.1739"
"7","70+ YEARS","2002-02-17","7","579","25299540.0000","0.2289"
"7","70+ YEARS","2002-02-24","8","541","25299540.0000","0.2138"
"7","70+ YEARS","2002-03-03","9","505","25299540.0000","0.1996"
"7","70+ YEARS","2002-03-10","10","432","25299540.0000","0.1708"
"7","70+ YEARS","2002-03-17","11","330","25299540.0000","0.1304"
"7","70+ YEARS","2002-03-24","12","236","25299540.0000","0.0933"
"7","70+ YEARS","2002-03-31","13","205","25299540.0000","0.0810"
"7","70+ YEARS","2002-04-07","14","155","25299540.0000","0.0613"
"7","70+ YEARS","2002-04-14","15","144","25299540.0000","0.0569"
"7","70+ YEARS","2002-04-21","16","106","25299540.0000","0.0419"
"7","70+ YEARS","2002-04-28","17","118","25299540.0000","0.0466"
"7","70+ YEARS","2002-05-05","18","146","25299540.0000","0.0577"
"7","70+ YEARS","2002-05-12","19","146","25299540.0000","0.0577"
"7","70+ YEARS","2002-05-19","20","129","25299540.0000","0.0510"
"7","70+ YEARS","2002-05-26","21","107","25299540.0000","0.0423"
"7","70+ YEARS","2002-06-02","22","89","25299540.0000","0.0352"
"7","70+ YEARS","2002-06-09","23","95","25299540.0000","0.0376"
"7","70+ YEARS","2002-06-16","24","82","25299540.0000","0.0324"
"7","70+ YEARS","2002-06-23","25","117","25299540.0000","0.0462"
"7","70+ YEARS","2002-06-30","26","89","25299540.0000","0.0352"
"7","70+ YEARS","2002-07-07","27","85","25299540.0000","0.0336"
"7","70+ YEARS","2002-07-14","28","90","25299540.0000","0.0356"
"7","70+ YEARS","2002-07-21","29","88","25299540.0000","0.0348"
"7","70+ YEARS","2002-07-28","30","104","25299540.0000","0.0411"
"7","70+ YEARS","2002-08-04","31","99","25299540.0000","0.0391"
"7","70+ YEARS","2002-08-11","32","112","25299540.0000","0.0443"
"7","70+ YEARS","2002-08-18","33","133","25299540.0000","0.0526"
"7","70+ YEARS","2002-08-25","34","107","25299540.0000","0.0423"
"7","70+ YEARS","2002-09-01","35","102","25299540.0000","0.0403"
"7","70+ YEARS","2002-09-08","36","93","25299540.0000","0.0368"
"7","70+ YEARS","2002-09-15","37","118","25299540.0000","0.0466"
"7","70+ YEARS","2002-09-22","38","112","25299540.0000","0.0443"
"7","70+ YEARS","2002-09-29","39","106","25299540.0000","0.0419"
"7","70+ YEARS","2002-10-06","40","112","25299540.0000","0.0443"
"7","70+ YEARS","2002-10-13","41","109","25299540.0000","0.0431"
"7","70+ YEARS","2002-10-20","42","132","25299540.0000","0.0522"
"7","70+ YEARS","2002-10-27","43","151","25299540.0000","0.0597"
"7","70+ YEARS","2002-11-03","44","157","25299540.0000","0.0621"
"7","70+ YEARS","2002-11-10","45","197","25299540.0000","0.0779"
"7","70+ YEARS","2002-11-17","46","160","25299540.0000","0.0632"
"7","70+ YEARS","2002-11-24","47","173","25299540.0000","0.0684"
"7","70+ YEARS","2002-12-01","48","250","25299540.0000","0.0988"
"7","70+ YEARS","2002-12-08","49","282","25299540.0000","0.1115"
"7","70+ YEARS","2002-12-15","50","201","25299540.0000","0.0794"
"7","70+ YEARS","2002-12-22","51","250","25299540.0000","0.0988"
"7","70+ YEARS","2002-12-29","52","269","25299540.0000","0.1063"
"7","70+ YEARS","2003-01-05","1","291","25299540.0000","0.1150"
"7","70+ YEARS","2003-01-12","2","223","25299540.0000","0.0881"
"7","70+ YEARS","2003-01-19","3","233","25299540.0000","0.0921"
"7","70+ YEARS","2003-01-26","4","204","25299540.0000","0.0806"
"7","70+ YEARS","2003-02-02","5","243","25299540.0000","0.0960"
"7","70+ YEARS","2003-02-09","6","284","25299540.0000","0.1123"
"7","70+ YEARS","2003-02-16","7","299","25299540.0000","0.1182"
"7","70+ YEARS","2003-02-23","8","288","25299540.0000","0.1138"
"7","70+ YEARS","2003-03-02","9","285","25299540.0000","0.1127"
"7","70+ YEARS","2003-03-09","10","228","25299540.0000","0.0901"
"7","70+ YEARS","2003-03-16","11","213","25299540.0000","0.0842"
"7","70+ YEARS","2003-03-23","12","259","25299540.0000","0.1024"
"7","70+ YEARS","2003-03-30","13","238","25299540.0000","0.0941"
"7","70+ YEARS","2003-04-06","14","250","25299540.0000","0.0988"
"7","70+ YEARS","2003-04-13","15","248","25299540.0000","0.0980"
"7","70+ YEARS","2003-04-20","16","223","25299540.0000","0.0881"
"7","70+ YEARS","2003-04-27","17","221","25299540.0000","0.0874"
"7","70+ YEARS","2003-05-04","18","203","25299540.0000","0.0802"
"7","70+ YEARS","2003-05-11","19","211","25299540.0000","0.0834"
"7","70+ YEARS","2003-05-18","20","199","25299540.0000","0.0787"
"7","70+ YEARS","2003-05-25","21","173","25299540.0000","0.0684"
